Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,class
HAUS6,0.0,9.0,0.0,10.0,10.0,1.0,0.0,0.0,11.0,143.0,17.0,0.0,0.0,43.0,5.0,0.0,10.0,1.0,0.0,238.0,0.0,192,6.681498285286242,2.68894983812042,18.932774158512267,8.344295907915816,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,9.0,19053142.0,19102902.0,500417.0,324.0,2.727112e-06,0.42601,-0.01715914,4.0,45.89189,95.72973,0.9109832,94.5541,8.183607,37.44181,0.000127062,21.0,3.772727272727273,0
PRKDC,0.0,5.0,0.0,0.0,49.0,25.0,6.0,1.0,2.0,620.0,83.0,1.0,0.0,258.0,38.0,0.0,59.0,26.0,1.0,1002.0,0.0,671,6.681498285286242,2.68894983812042,19.78388628272905,8.845490050944377,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,8.0,48685670.0,48872743.0,902698.5,459.0,3.03781e-06,0.42477,0.0268238,3.0,55.10811,94.91892,0.8878417,78.7082,8.377049000000001,43.1534,0.00185609,223.0,2.961389961389961,0
VWA3A,0.0,5.0,1.0,7.0,12.0,1.0,0.0,1.0,2.0,207.0,17.0,0.0,0.0,79.0,8.0,1.0,13.0,2.0,0.0,326.0,0.0,256,6.681498285286242,2.68894983812042,19.139477659000125,8.076815597050832,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,16.0,22103863.0,22168280.0,577505.5,269.0,3.438411e-06,0.42126,0.04490162,11.0,51.05405,97.13514,0.8218356,57.72131,4.222951,50.54451,0.0001520652464862,24.913741820345034,2.925,0
ITM2C,0.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,23.0,0.0,0.0,3.0,2.0,0.0,81.0,0.0,77,6.681498285286242,2.68894983812042,19.961097784293106,9.022367813028454,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.089789046,0.003818663,2.0,231729621.0,231743962.0,1020678.0,519.0,2.140231e-06,0.45996,0.04465007,9.0,41.40541,81.13514,0.8477208,92.65902,10.06557,59.10284,4.82e-06,5.0,1.7916666666666667,0
SH3RF2,0.0,6.0,1.0,7.0,3.0,1.0,0.0,0.0,8.0,162.0,10.0,0.0,0.0,78.0,2.0,0.0,3.0,1.0,0.0,274.0,0.0,219,6.681498285286242,2.68894983812042,18.59604886107707,8.668884984266247,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.131689212,0.007066317,5.0,145316126.0,145442877.0,396248.3,406.0,2.241783e-06,0.4171399999999999,-0.00677675,3.0,45.64865,91.7027,0.8260793,127.4361,13.419670000000002,52.80506,0.000120757,31.0,2.2151898734177213,0
ALX4,0.0,7.0,0.0,3.0,22.0,0.0,1.0,0.0,0.0,103.0,5.0,0.0,0.0,42.0,1.0,1.0,24.0,0.0,0.0,161.0,0.0,159,0.933952771666138,2.113294287656463,18.199877432790007,9.169925001442312,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,7.472624477,0.900972793,11.0,44282278.0,44331716.0,301097.8,575.0,2.6146120000000003e-06,0.445,0.009329667,8.0,43.02703,76.83784,0.9047042,88.90164,10.95738,61.77138000000001,7.27e-06,11.0,2.5348837209302326,0
ETV7,0.0,13.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,55.0,6.0,0.0,0.0,19.0,3.0,0.0,1.0,1.0,0.0,105.0,0.0,93,6.681498285286242,2.68894983812042,19.846763760920663,7.592457037268081,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.502991248,0.053179362,6.0,36333972.0,36355467.0,942911.1,192.0,2.008434e-06,0.4840899999999999,0.04610313,19.0,46.51351,91.56757,0.8988881,140.1672,22.88852,54.9448,5.970000000000001e-07,6.0,3.25,0
KRT80,0.0,21.0,0.0,1.0,1.0,1.0,2.0,0.0,6.0,67.0,4.0,0.0,0.0,27.0,0.0,0.0,4.0,1.0,0.0,125.0,0.0,100,6.681498285286242,2.68894983812042,18.85363028788228,7.636624620543648,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,12.0,52562781.0,52585784.0,473704.3,198.0,2.11163e-06,0.51281,0.04580466,15.0,47.51351,89.43243000000001,0.8739849000000001,108.7213,11.82295,58.59645,3.3e-06,7.0,2.571428571428572,0
LRCH2,0.0,46.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,149.0,15.0,0.0,0.0,32.0,9.0,0.0,7.0,0.0,0.0,252.0,0.0,185,6.681498285286242,2.68894983812042,17.68157677831398,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,23.0,114345184.0,114468635.0,210224.3,443.4357224118317,3.661992e-06,0.376205,-0.008111696,4.0,25.0,58.78378000000001,0.7143401,17.0918,0.006557377,34.06463,3.79e-06,13.0,5.242424242424242,0
CCNE2,0.0,34.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,59.0,4.0,0.0,0.0,14.0,3.0,0.0,14.0,4.0,0.0,108.0,0.0,109,6.9286053016911575,2.460328924381649,18.69547639652254,8.60733031374961,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.105306437,0.000566425,8.0,95892456.0,95907482.0,424520.0,389.0,2.937009e-06,0.4093,0.04302697,9.0,55.48649,96.18919,0.8309584999999999,186.8656,32.03607,37.19917,2.3800000000000003e-05,13.0,4.6,0
RHBDD3,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,29.0,1.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,49,6.681498285286242,2.68894983812042,19.70526265613335,7.977279923499918,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.1389207019999999,0.005912122,22.0,29655844.0,29663914.0,854819.9,251.0,2.235194e-06,0.5018,0.05051948,11.0,44.97297,81.08108,0.9236372,18.727870000000003,0.0,65.64927,2.48e-05,7.0,1.875,0
RAB3A,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,0.0,0.0,67.0,0.0,57,6.681498285286242,2.68894983812042,20.167966892831387,7.721099188707186,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.087858329,0.000319788,19.0,18307611.0,18314874.0,1178047.0,210.0,2.4556e-06,0.54656,0.04286559,33.0,49.83784,95.45946,0.9052109,139.2623,18.94098,55.57314,0.000263637,37.0,2.333333333333333,0
PNPLA8,0.0,12.0,0.0,2.0,8.0,1.0,2.0,0.0,0.0,123.0,11.0,0.0,0.0,27.0,5.0,1.0,11.0,1.0,0.0,180.0,0.0,156,6.681498285286242,2.68894983812042,18.48277093741277,9.651051691178928,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,7.0,108112071.0,108166638.0,366325.6,803.0,4.28887e-06,0.38516,-0.006385442,11.0,49.24324,95.56757,0.8391939,138.0721,14.83607,36.12146,0.0001520652464862,24.913741820345034,5.0,0
SLC2A2,0.0,9.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,123.0,10.0,0.0,0.0,48.0,3.0,0.0,5.0,1.0,0.0,202.0,0.0,165,6.681498285286242,2.68894983812042,17.352609885586464,9.523561956057012,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.158013958,0.094273824,3.0,170714137.0,170744768.0,167360.7,735.0,3.448326e-06,0.38383,0.01844211,10.0,71.2973,99.10811,0.8849168,151.8721,21.39016,41.66423,0.0,2.0,2.795918367346939,0
DDX51,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,74.0,4.0,0.0,0.0,44.0,4.0,0.0,1.0,4.0,0.0,131.0,0.0,114,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,7.359999999999999e-07,6.0,1.9111111111111112,0
TGFBR3,0.0,17.0,0.0,10.0,6.0,0.0,1.0,0.0,2.0,156.0,12.0,0.0,0.0,65.0,5.0,0.0,8.0,0.0,0.0,266.0,0.0,213,6.681498285286242,2.68894983812042,18.11572544376004,7.982993574694309,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.364414671,0.053491115,1.0,92145902.0,92351787.0,284037.2,252.0,2.676052e-06,0.4234233,0.0006636017,4.0,50.81081,97.59459,0.8894478000000001,146.8361,21.4623,45.84066,3.68e-05,13.0,2.621212121212121,0
SPATA6L,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,38.0,6.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,93.0,0.0,81,6.681498285286242,2.68894983812042,17.78628430675075,9.39660478118186,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,9.0,4598321.0,4666674.0,226049.3,673.0,2.307562e-06,0.41416,0.017272,5.0,46.81081,95.75676,0.6184196999999999,78.28851999999999,2.911475,40.73517,8.1e-08,3.0,1.9583333333333333,0
GALE,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,76,6.681498285286242,2.68894983812042,19.78507182028212,7.994353436858858,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.027416021,9.42e-05,1.0,24122089.0,24127294.0,903440.6,254.0,1.89726e-06,0.4819199999999999,0.03223257,18.0,42.97297,86.72973,0.89246,73.18361,3.544262,59.91835,3.97e-05,22.0,1.5517241379310345,0
KRTAP10-10,0.0,13.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,43.0,2.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,96.0,0.0,95,6.681498285286242,2.68894983812042,19.738067348262177,8.851749041416056,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,21.0,46057273.0,46058370.0,874479.9,461.0,2.859624e-06,0.49185,0.0253729,30.0,40.89189,85.35135,0.9771079,226.9049,42.72787,62.98761,0.0001520652464862,24.913741820345034,1.3235294117647058,0
PRKG1,0.0,57.0,0.0,11.0,6.0,2.0,0.0,0.0,5.0,212.0,12.0,0.0,0.0,56.0,4.0,0.0,13.0,6.0,0.0,346.0,0.0,282,6.681498285286242,2.68894983812042,16.195105907156172,9.96000193206808,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.223274843,0.042903909,10.0,52750945.0,54055274.0,75025.15,995.0,4.447226e-06,0.3655364,-0.01469412,4.0,45.2973,92.02703,0.8143560999999999,115.1607,14.04262,45.05645,0.000158167,23.0,4.035087719298246,0
CPA5,0.0,13.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,104.0,8.0,0.0,0.0,31.0,2.0,0.0,1.0,1.0,0.0,162.0,0.0,128,6.681498285286242,2.68894983812042,18.68782604523129,7.734709620225838,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.561522975,0.0668252429999999,7.0,129984630.0,130008571.0,422274.8,212.0,2.200083e-06,0.45061,0.02820743,11.0,53.67568000000001,97.54054,0.8610486999999999,118.1082,16.10164,54.06646,0.0001520652464862,24.913741820345034,3.59375,0
MTHFD2L,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,54.0,2.0,0.0,0.0,23.0,1.0,0.0,8.0,1.0,0.0,90.0,0.0,86,6.681498285286242,2.68894983812042,17.459340358629454,8.370687406807217,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,4.0,75023829.0,75168812.0,180211.6,330.0,2.332063e-06,0.3686,0.01525112,15.0,45.64865,95.81081,0.8385138000000001,109.0721,9.042623,37.923390000000005,0.0001520652464862,24.913741820345034,2.375,0
KLRC4,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,88.0,0.0,79,6.681498285286242,2.68894983812042,18.52942292824304,8.388017285345137,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,12.0,10559985.0,10562356.0,378365.0,334.0,3.219802e-06,0.38283,-0.0004198878,22.0,45.72973,89.91892,0.9083578,200.0754,44.970490000000005,37.24321,0.0001520652464862,24.913741820345034,3.2857142857142856,0
P2RX5,7.0,8.0,0.0,6.0,2.0,2.0,0.0,0.0,13.0,70.0,6.0,0.0,0.0,27.0,1.0,0.0,2.0,2.0,0.0,138.0,0.0,119,6.681498285286242,2.68894983812042,18.945172608267256,8.471675214392045,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.093700691,0.066362374,17.0,3576524.0,3599583.0,504736.1,354.0,2.786193e-06,0.52304,0.01951905,22.0,41.43243,81.91892,0.8618118,98.34098,10.73115,57.74743,0.0001520652464862,24.913741820345034,2.821428571428572,0
NKD2,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,79.0,2.0,0.0,0.0,30.0,1.0,0.0,4.0,0.0,0.0,129.0,0.0,111,6.681498285286242,2.68894983812042,19.401223904288365,8.92184093707449,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.047948574,0.012104166,5.0,1009168.0,1038925.0,692388.3,484.0,5.824104999999999e-06,0.54732,0.02886324,16.0,41.72973,68.62162,0.8175131999999999,38.89508,1.947541,64.14161,1.67e-05,18.0,2.6451612903225805,0
CPA6,0.0,18.0,0.0,16.0,2.0,0.0,0.0,0.0,13.0,115.0,13.0,0.0,0.0,42.0,5.0,0.0,4.0,1.0,0.0,219.0,0.0,192,6.681498285286242,2.68894983812042,17.824556057894434,9.799281621521924,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.662646896,0.048717097,8.0,68334406.0,68658620.0,232126.2,890.0,4.579652e-06,0.4034225,0.0149925,10.0,54.83784,97.37838,0.7791045999999999,152.9475,21.96066,39.66116,0.0,1.0,3.0930232558139537,0
SEMA6B,0.0,10.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,97.0,11.0,0.0,0.0,55.0,3.0,0.0,10.0,1.0,0.0,177.0,0.0,156,6.681498285286242,2.68894983812042,21.00979855362008,8.124121311829187,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.52203508,0.061411958,19.0,4542600.0,4558503.0,2111443.0,278.0,2.577804e-06,0.55979,0.04312425,34.0,33.86486,67.10811,0.8784228000000001,46.21967,1.583607,62.10645,0.0001520652464862,24.913741820345034,2.0,0
MAP2K2,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,67.0,4.0,0.0,0.0,36.0,1.0,0.0,4.0,2.0,0.0,110.0,0.0,99,6.681498285286242,2.68894983812042,21.11842531964308,7.4998458870832065,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.210445287,0.007719428,19.0,4090329.0,4124126.0,2276561.0,180.0,2.62094e-06,0.5617949999999999,0.03569998,29.0,38.48649,75.27027,0.8169401,38.1082,1.495082,59.84649,4.85e-05,29.0,1.972972972972973,0
CKB,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,58,6.681498285286242,2.68894983812042,19.83345469225304,7.820178962415187,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.176073093,0.025515492,14.0,103985996.0,103989170.0,934252.6,225.0,2.356731e-06,0.42143,0.03578296,10.0,34.62162,64.97296999999999,0.9419636,36.78361,0.1803279,63.53703,0.000163431,71.0,1.8421052631578947,0
DAB2,0.0,1.0,0.0,12.0,3.0,3.0,1.0,0.0,1.0,187.0,10.0,0.0,0.0,83.0,6.0,0.0,4.0,3.0,0.0,300.0,0.0,230,6.681498285286242,2.68894983812042,17.355488751597942,8.550746785383243,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.220687187,0.026686853,5.0,39371780.0,39425335.0,167695.0,374.0,3.794845e-06,0.3860949999999999,-0.007116263,7.0,63.51351,98.7027,0.8977501,147.2459,20.31803,43.79442,0.000283486,60.0,2.452380952380953,0
CTU2,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,51.0,3.0,0.0,0.0,28.0,2.0,0.0,2.0,4.0,0.0,94.0,0.0,84,6.681498285286242,2.68894983812042,19.614455360353336,7.569855608330947,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,16.0,88772891.0,88781784.0,802673.4,189.0,8.045921e-06,0.55294,0.04071483,13.0,38.89189,71.97296999999999,0.8850643,95.48852,9.0,62.01185,1.17e-05,14.0,1.9655172413793105,0
TERT,0.0,11.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,120.0,3.0,0.0,0.0,113.0,1.0,0.0,5.0,0.0,0.0,254.0,0.0,209,6.681498285286242,2.68894983812042,19.3274888318333,9.082149041353867,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.990090581,0.046914818,5.0,1253287.0,1295162.0,657889.9,541.0,5.763511e-06,0.58285,0.02418944,15.0,50.45946,79.94595,0.8799249,76.23279000000001,7.560656,59.902640000000005,0.000316817,62.0,1.087719298245614,0
ACOXL,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,40.0,101.0,4.0,0.0,0.0,54.0,2.0,0.0,4.0,1.0,0.0,200.0,0.0,166,2.4877565535010566,3.9223284197639705,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.7522969819999998,0.02548193,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0,1.0,1.963636363636364,0
ZNF317,0.0,14.0,0.0,12.0,4.0,0.0,1.0,0.0,1.0,117.0,7.0,0.0,0.0,57.0,1.0,0.0,5.0,0.0,0.0,209.0,0.0,167,6.681498285286242,2.68894983812042,18.24670024476888,8.882643049361839,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,9251086.0,9274089.0,311030.3,471.0,3.884636e-06,0.46258,-0.0628967,24.0,52.13514,97.75676,0.9097301,99.07541,8.891803,51.22296,2.94e-06,12.0,2.155172413793104,0
PPP1R35,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,38,6.681498285286242,2.68894983812042,20.49648127748525,7.546894459887638,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,7.0,100032912.0,100034094.0,1479297.0,186.0,3.041751e-06,0.49535,0.06007981,37.0,31.97297,59.45946,0.9776067,40.71148,1.127869,60.4828,0.0,2.0,2.625,0
SERPINA9,0.0,17.0,9.0,9.0,0.0,3.0,2.0,0.0,6.0,113.0,1.0,0.0,0.0,55.0,1.0,0.0,2.0,3.0,0.0,211.0,0.0,172,6.681498285286242,2.68894983812042,18.087572646982405,9.746514321138465,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,14.0,94929060.0,94942670.0,278548.2,858.0,3.105171e-06,0.4429399999999999,0.01349015,16.0,52.13514,97.83784,0.9044111,154.2885,23.8623,49.12203,0.0001520652464862,24.913741820345034,2.107142857142857,0
TMEM200B,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,35,6.681498285286242,2.68894983812042,19.19038800159012,7.882643049361842,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,1.0,29445938.0,29450421.0,598248.6,235.0,2.012702e-06,0.42105,0.0194827,17.0,27.2973,50.7027,0.9312909,22.28525,0.0,65.0802,0.0001520652464862,24.913741820345034,2.4444444444444446,0
LDHC,0.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,72.0,3.0,0.0,0.0,20.0,1.0,0.0,4.0,0.0,0.0,108.0,0.0,100,6.681498285286242,2.68894983812042,19.194387035640304,7.467605550082997,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.514596153,0.064887562,11.0,18433853.0,18472792.0,599909.2,176.0,2.654386e-06,0.43086,0.04186996,16.0,48.40541,96.7027,0.9015127,128.4557,13.59344,37.24128,7.06e-06,18.0,3.619047619047619,0
SGCG,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,10.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,124.0,0.0,102,6.681498285286242,2.68894983812042,17.533190548597165,9.59245703726808,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.661171109,0.046384851,13.0,23755060.0,23899304.0,189676.7,771.0,3.873737e-06,0.39812,-0.0036320529999999,1.0,44.89189,95.83784,0.7762628,94.99672,8.101639,40.58467,2.44e-06,4.0,3.0,0
TRMT5,0.0,37.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,62.0,11.0,0.0,0.0,21.0,3.0,0.0,7.0,0.0,0.0,137.0,0.0,113,6.681498285286242,2.68894983812042,17.723421639599554,9.177419537989236,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,14.0,61438169.0,61447782.0,216411.1,578.0,2.312239e-06,0.36804,-0.0006762925,10.0,50.2973,95.94595,0.922054,151.9639,22.17049,39.58428,0.0001520652464862,24.913741820345034,3.4545454545454546,0
ANXA1,0.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,0.0,21.0,2.0,0.0,8.0,1.0,0.0,113.0,0.0,106,11.73646911884078,4.225239189596568,17.919697263807702,8.686500527183219,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.886256017,0.013672784,9.0,75766781.0,75785307.0,247950.3,411.0,3.108866e-06,0.36319,-0.0153749,5.0,46.7027,94.24324,0.8624117,126.0,18.53443,37.35577,0.0003242929999999,70.0,3.5454545454545454,0
ZNF254,0.0,11.0,2.0,23.0,2.0,2.0,0.0,0.0,0.0,180.0,15.0,0.0,0.0,37.0,2.0,0.0,3.0,2.0,0.0,269.0,0.0,209,6.681498285286242,2.68894983812042,18.5510247779552,10.43254190038826,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.157507203,0.037215,19.0,24269976.0,24312652.0,384073.0,1381.0,8.860369e-06,0.419785,-0.06184916,4.0,50.48649,97.35135,0.9222585,116.1246,9.419672,38.05864,0.0001520652464862,24.913741820345034,5.2368421052631575,0
ZNF205,0.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,13.0,89.0,2.0,0.0,0.0,53.0,1.0,0.0,3.0,2.0,0.0,165.0,0.0,143,6.681498285286242,2.68894983812042,20.633273752685888,7.8765169465649985,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.16471283,0.014710436,16.0,3162563.0,3170516.0,1626425.0,234.0,1.890953e-06,0.56161,0.04372141,44.0,40.40541,76.43243000000001,0.9163999,96.88525,7.301639,62.99589,8.77e-06,12.0,1.7407407407407407,0
CNTD1,0.0,9.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,44.0,4.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,85.0,0.0,80,6.681498285286242,2.68894983812042,20.63917551994112,7.5774288280357505,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,17.0,40950854.0,40963604.0,1633092.0,190.0,2.109927e-06,0.4829199999999999,0.03316765,39.0,55.72973,98.81081,0.8578722,135.17700000000002,17.52459,45.11082,0.0,1.0,2.8823529411764706,0
TRIM47,0.0,11.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,48.0,1.0,0.0,0.0,26.0,0.0,0.0,7.0,1.0,0.0,85.0,0.0,84,6.681498285286242,2.68894983812042,20.720507303535644,7.483815777264255,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,17.0,73870247.0,73874656.0,1727802.0,178.0,2.146512e-06,0.53605,0.03458488,36.0,38.40541,72.94595,0.9232406,70.38033,4.691803,62.11811,1.56e-05,14.0,1.851851851851852,0
WSB1,0.0,22.0,0.0,11.0,0.0,2.0,0.0,0.0,29.0,61.0,7.0,0.0,0.0,26.0,1.0,0.0,5.0,3.0,0.0,151.0,0.0,115,6.681498285286242,2.68894983812042,17.17289038759434,8.194756854422247,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.05107905,0.000142902,17.0,25621106.0,25640645.0,147758.4,292.0,6.769099e-06,0.42536,-0.02105605,1.0,50.89189,96.64865,0.9057744,227.9869,45.88852,41.656690000000005,3.46e-06,11.0,2.6296296296296298,0
