Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,class
MBOAT4,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,37,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001520652464862,24.913741820345034,2.636363636363636,0
ALG6,0.0,5.0,0.0,17.0,8.0,3.0,2.0,0.0,2.0,52.0,11.0,0.0,0.0,25.0,1.0,0.0,11.0,3.0,0.0,112.0,0.0,102,8.258022770379684,0.5018999651755223,17.027219205634438,8.900866807980748,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,1.0,63833261.0,63904232.0,133567.4,477.0,2.352247e-06,0.404525,0.0015803079999999,6.0,44.94595,95.02703,0.8606753,147.8557,21.76066,35.17479,3.37e-06,6.0,2.576923076923077,0
TM2D3,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,5.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,70.0,0.0,64,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.075908608,0.000500648,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,5.04e-05,16.0,3.25,0
TCEA2,0.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,21.0,59.0,4.0,0.0,0.0,20.0,2.0,0.0,4.0,0.0,0.0,116.0,0.0,104,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.588528199,0.032586911,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.000225799,57.0,3.095238095238096,0
ANAPC13,0.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,24,10.17401515916306,0.2704642562440133,17.95460812231587,7.562242424221072,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.104091315,0.0006837319999999,3.0,134196547.0,134204863.0,254023.5,188.0,3.074502e-06,0.440025,0.0161739,11.0,67.2973,100.0,0.8457958000000001,222.741,44.36066,41.01976,1.28e-05,16.0,1.6,0
ITIH4,0.0,12.0,0.0,1.0,4.0,0.0,1.0,0.0,22.0,129.0,4.0,0.0,0.0,68.0,6.0,0.0,12.0,0.0,0.0,235.0,0.0,194,6.681498285286242,2.68894983812042,20.1873109902967,8.092757140919852,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.172175929,0.087664329,3.0,52847007.0,52864717.0,1193949.0,272.0,1.590485e-06,0.4762,0.04947882,37.0,44.13514,90.08108,0.9176463,124.2984,14.94098,56.98903000000001,2.48e-07,4.0,2.0144927536231885,0
OR2S2,1.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,79.0,0.0,77,6.681498285286242,2.68894983812042,19.70383633746708,8.224001674198105,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,9.0,35957106.0,35958151.0,853975.2,298.0,1.957698e-06,0.44081,0.05504077,29.0,54.56757,98.27027,0.9823455,118.2393,9.97377,51.37764,1.2099999999999998e-07,2.0,2.4545454545454546,0
KRTAP5-10,0.0,24.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,61.0,1.0,0.0,0.0,20.0,0.0,0.0,4.0,1.0,0.0,107.0,0.0,91,6.681498285286242,2.68894983812042,19.161018183582392,9.29232163280204,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,71276609.0,71277666.0,586192.8,626.0,4.43778e-06,0.49683,0.04957565,8.0,45.97297,62.02703,0.9195771,221.1902,49.239340000000006,62.85986,0.0001520652464862,24.913741820345034,3.0,0
OR4A47,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,128.0,6.0,0.0,0.0,53.0,0.0,0.0,4.0,4.0,0.0,187.0,0.0,169,6.681498285286242,2.68894983812042,16.609033260596853,9.707359132080883,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,48510345.0,48511272.0,99956.92,835.0,6.759069e-06,0.36794,-0.04539098,16.0,52.18919,97.75676,1.0,189.0689,34.77705,42.16087,0.0001520652464862,24.913741820345034,2.555555555555556,0
SLC25A22,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,22.0,0.0,0.0,6.0,2.0,0.0,63.0,0.0,64,6.681498285286242,2.68894983812042,20.7702033319744,7.599912842187128,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.17788824,0.029241073,11.0,790476.0,796221.0,1788356.0,193.0,2.806189e-06,0.5497,0.04815075,44.0,38.35135,66.2973,0.9144227,45.76721,1.481967,65.38809,4.91e-05,23.0,1.7826086956521738,0
ZNF419,0.0,17.0,1.0,11.0,5.0,3.0,0.0,0.0,10.0,97.0,13.0,0.0,0.0,22.0,1.0,1.0,7.0,3.0,0.0,171.0,0.0,153,6.681498285286242,2.68894983812042,18.796240863631088,9.64745842645492,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,57999079.0,58006048.0,455230.5,801.0,3.462214e-06,0.437985,-0.02762948,25.0,56.59459,96.94595,0.9398714,133.4787,14.20328,46.26323,1.31e-06,3.0,4.956521739130435,0
CYP4F11,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,156.0,10.0,0.0,0.0,94.0,5.0,0.0,1.0,0.0,0.0,274.0,0.0,226,6.681498285286242,2.68894983812042,19.686055737537625,9.169925001442312,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.760235425,0.047378937,19.0,16023180.0,16045676.0,843514.9,575.0,3.076751e-06,0.4552199999999999,0.0116796,24.0,49.32432,94.54054,0.903707,158.0098,24.19016,53.962880000000006,0.0,1.0,1.8,0
ATRN,0.0,41.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,160.0,20.0,0.0,0.0,52.0,10.0,0.0,7.0,4.0,0.0,282.0,0.0,219,10.798683891467396,0.6433501384226726,19.88943459454968,8.721099188707186,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.113118556,0.004214264,20.0,3451665.0,3631769.0,971216.3,421.0,2.196399e-06,0.4216967,0.02748421,22.0,51.97297,94.75676,0.7740115,148.7475,22.41967,42.74113,8.19e-06,6.0,3.641509433962264,0
CAPS,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,1.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,38.0,0.0,37,8.578493976918349,4.5333873002389575,20.154031887074908,8.618385502258606,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.600238976,0.028726297,19.0,5914193.0,5916221.0,1166723.0,392.0,2.7061450000000004e-06,0.54499,0.0359463,21.0,42.08108,78.02703000000001,0.9347041,109.1377,6.790164,66.01153000000001,0.0,1.0,0.9473684210526316,0
PLEKHH3,0.0,4.0,0.0,0.0,9.0,3.0,5.0,0.0,3.0,93.0,9.0,1.0,0.0,36.0,3.0,0.0,14.0,4.0,0.0,148.0,0.0,141,6.681498285286242,2.68894983812042,20.73115161299439,7.475733430966398,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.062594293,0.000377539,17.0,40819933.0,40829048.0,1740597.0,177.0,2.079398e-06,0.50822,0.0363366,35.0,40.54054,76.21621999999999,0.9209779,66.14426,3.737705000000001,62.03887,1.64e-05,9.0,2.918918918918919,0
POLD4,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,29,6.681498285286242,2.68894983812042,20.27627096699236,7.475733430966398,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.157128562,0.0099012,11.0,67119021.0,67121052.0,1269888.0,177.0,3.325772e-06,0.53151,0.05053212,31.0,38.97297,79.91892,0.855301,59.19016,1.639344,65.42924000000001,2.48e-07,7.0,1.625,0
CLEC6A,0.0,18.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,45.0,12.0,0.0,0.0,16.0,3.0,0.0,3.0,2.0,0.0,102.0,0.0,94,6.681498285286242,2.68894983812042,18.295766244428734,9.142107057302551,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,12.0,8608591.0,8630926.0,321790.4,564.0,5.532351e-06,0.4185,0.01265222,17.0,54.67568000000001,98.48649,0.770848,142.2557,18.43934,39.53112,0.0001520652464862,24.913741820345034,3.5294117647058822,0
AFTPH,0.0,24.0,0.0,7.0,6.0,3.0,2.0,0.0,2.0,110.0,13.0,0.0,0.0,40.0,3.0,0.0,11.0,5.0,0.0,194.0,0.0,161,10.316292991639326,0.4262019249212514,19.021661844695323,8.379378367071261,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,2.0,64751465.0,64820131.0,532218.5,332.0,2.020194e-06,0.41625,0.021427,7.0,58.2973,98.21622,0.9317707,167.4426,25.31148,39.08404,1.05e-06,5.0,3.1463414634146343,0
SUGP1,0.0,14.0,0.0,1.0,3.0,1.0,0.0,0.0,19.0,103.0,10.0,0.0,0.0,30.0,1.0,3.0,7.0,1.0,0.0,177.0,0.0,166,6.681498285286242,2.68894983812042,19.82795373645607,7.86418614465428,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,19387323.0,19431307.0,930697.1,232.0,2.238973e-06,0.53071,0.009632544,34.0,48.89189,89.2973,0.8969786,126.4656,15.8918,56.31436,3.6200000000000006e-05,50.0,3.70967741935484,0
PRLR,0.0,18.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,178.0,16.0,0.0,0.0,64.0,3.0,0.0,4.0,0.0,0.0,285.0,0.0,229,6.681498285286242,2.68894983812042,17.914543969367898,9.73978060977326,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.842124454,0.061948132,5.0,35055802.0,35230794.0,247066.2,854.0,4.256998e-06,0.4098867,0.01709081,7.0,64.10811,98.05405,0.8749018,149.8656,21.61311,45.829240000000006,1.34e-05,14.0,3.0307692307692307,0
PPOX,0.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,10.0,54.0,4.0,0.0,0.0,33.0,6.0,0.0,6.0,2.0,0.0,111.0,0.0,106,6.681498285286242,2.68894983812042,19.474906069300577,7.8765169465649985,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.07725157,0.00050425,1.0,161136181.0,161141010.0,728669.0,234.0,3.35104e-06,0.48423,0.03749509,34.0,53.83784,96.51351,0.94801,172.9836,29.25902,54.39188000000001,1.24e-05,11.0,1.9411764705882355,0
OR56B4,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,70.0,6.0,0.0,0.0,37.0,0.0,2.0,4.0,1.0,0.0,117.0,0.0,107,6.681498285286242,2.68894983812042,18.82821738801352,9.65642486327778,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,6129009.0,6129966.0,465433.1,806.0,3.922461e-06,0.39402,-0.001318059,39.0,55.54054,99.59459,1.0,147.6984,17.23607,47.96091,0.0001520652464862,24.913741820345034,2.026315789473684,0
ZNF467,4.0,9.0,67.0,5.0,0.0,2.0,0.0,0.0,0.0,85.0,3.0,0.0,0.0,48.0,1.0,1.0,6.0,5.0,0.0,214.0,0.0,179,6.681498285286242,2.68894983812042,18.846782580313548,9.266786540694902,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.08722515,0.003103371,7.0,149461453.0,149470295.0,471461.2,615.0,4.025705e-06,0.46431,0.02928916,12.0,38.02703,69.10811,0.8825574,40.9377,1.704918,59.81684,0.0001520652464862,24.913741820345034,1.8571428571428568,0
PIGK,0.0,22.0,0.0,0.0,5.0,1.0,0.0,0.0,15.0,67.0,11.0,0.0,0.0,15.0,8.0,0.0,12.0,1.0,0.0,131.0,0.0,122,6.681498285286242,2.68894983812042,18.625561527134604,9.39660478118186,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.092866156,0.000828731,1.0,77554669.0,77685132.0,404437.7,673.0,4.179271e-06,0.382525,-0.01686151,3.0,43.10811,91.91892,0.808659,99.55082,6.183607,37.67905,1.7800000000000002e-05,11.0,5.4375,0
ROBO3,0.0,19.0,0.0,6.0,8.0,5.0,1.0,0.0,16.0,247.0,13.0,0.0,0.0,83.0,7.0,0.0,14.0,5.0,0.0,386.0,0.0,298,6.681498285286242,2.68894983812042,17.424012062354972,9.539158811108038,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,124735305.0,124751370.0,175852.2,743.0,3.162606e-06,0.45478,0.01384725,31.0,44.54054,86.27027,0.90511,52.87869,3.806557,58.0105,1.47e-05,7.0,3.238095238095238,0
PANK2,0.0,11.0,0.0,0.0,4.0,3.0,2.0,0.0,9.0,50.0,7.0,0.0,0.0,24.0,4.0,0.0,7.0,3.0,0.0,104.0,0.0,102,6.681498285286242,2.68894983812042,19.44164070419075,7.417852514885897,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.093352846,0.003562722,20.0,3869486.0,3904501.0,712059.7,170.0,2.534713e-06,0.47888,0.03743552,24.0,47.81081,83.89189,0.8974735999999999,123.0885,19.58689,42.24646,6.47e-06,6.0,2.56,0
RMI2,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,28,6.681498285286242,2.68894983812042,19.338919579982807,8.422064766172811,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,16.0,11439311.0,11445617.0,663123.2,342.0,1.806859e-06,0.50267,0.02813925,14.0,32.7027,59.89189,0.8887502,72.09508000000001,11.82951,45.48288,2.86e-06,13.0,1.8333333333333333,0
SPAG11B,13.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,41.0,2.0,0.0,0.0,12.0,1.0,0.0,4.0,1.0,0.0,90.0,0.0,86,6.681498285286242,2.68894983812042,15.550934023026407,9.31741261376487,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,8.0,7305276.0,7707685.0,48005.23,637.0,1.654247e-05,0.463642,-0.01076049,29.0,56.86486,94.02703,0.4854815999999999,293.9148,60.02951,44.38343,0.0001520652464862,24.913741820345034,3.3846153846153846,0
TSTD1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,17,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001520652464862,24.913741820345034,1.5,0
NDUFA3,13.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,40.0,0.0,42,6.681498285286242,2.68894983812042,19.48858941141664,8.78135971352466,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.025205635,0.000355686,19.0,54606160.0,54610280.0,735613.0,439.0,5.650631e-06,0.51542,-0.05268387,27.0,41.02703,83.75676,0.7085658,73.17376999999999,4.786885,60.43663000000001,5.68e-06,8.0,1.3333333333333333,0
ZFP28,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,149.0,21.0,1.0,0.0,42.0,2.0,0.0,2.0,1.0,0.0,240.0,0.0,183,6.681498285286242,2.68894983812042,17.048513481525553,9.675957032941753,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.123989562,0.030076701,19.0,57050317.0,57068169.0,135553.5,817.0,4.730719000000001e-06,0.42539,-0.06868977,26.0,54.05405,95.40541,0.949792,133.2557,14.30164,43.22877,7.65e-07,5.0,4.023255813953488,0
HBEGF,0.0,23.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,0.0,57.0,0.0,54,6.681498285286242,2.68894983812042,19.38261874985412,7.169925001442312,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.18822014,0.013892534,5.0,139712429.0,139726188.0,683516.5,143.0,2.017923e-06,0.4463899999999999,0.03900827,14.0,44.91892,85.78378000000001,0.9039056,211.6951,28.52131,49.8053,0.000107649,9.0,1.2,0
FABP4,0.0,18.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,18.0,4.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,49.0,0.0,50,6.681498285286242,2.68894983812042,17.544555478459408,9.219168520462162,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,8.0,82390732.0,82395473.0,191176.8,595.0,3.332582e-06,0.37405,0.0012797239999999,7.0,59.86486,99.0,0.8650883,118.6623,10.09836,40.38653,3.77e-06,10.0,3.142857142857143,0
SLC22A24,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,73.0,7.0,0.0,0.0,21.0,3.0,1.0,2.0,1.0,0.0,113.0,0.0,101,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0,1.0,3.8181818181818175,0
PLEKHA4,0.0,14.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,152.0,5.0,0.0,0.0,62.0,3.0,0.0,6.0,6.0,0.0,236.0,0.0,209,6.681498285286242,2.68894983812042,20.752104560964245,7.7279204545632,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.464707444,0.044013377,19.0,49340355.0,49371884.0,1766061.0,211.0,2.70161e-06,0.51975,0.03373883,36.0,40.72973,86.94595,0.8949847,82.89508000000001,6.281967,59.57849,1.05e-06,6.0,2.634920634920635,0
HERC1,0.0,16.0,0.0,3.0,22.0,5.0,6.0,0.0,4.0,576.0,77.0,0.0,0.0,181.0,12.0,0.0,29.0,5.0,0.0,868.0,0.0,562,6.681498285286242,2.68894983812042,19.430991501441707,8.531381460516313,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.175810987,0.010642328,15.0,63900818.0,64126147.0,706823.0,369.0,1.901481e-06,0.3986732999999999,0.03960186,10.0,50.02703,96.35135,0.9175307,97.1377,11.74098,43.40304,4.46e-05,26.0,3.681318681318681,0
TIPRL,0.0,7.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,28.0,1.0,0.0,0.0,14.0,1.0,0.0,3.0,2.0,0.0,58.0,0.0,59,6.681498285286242,2.68894983812042,18.85890163638713,8.614709844115207,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.038557131,0.000261767,1.0,168148171.0,168171349.0,475438.3,391.0,2.861862e-06,0.44872,0.01623757,11.0,47.94595,91.48649,0.880376,103.6984,8.35082,36.83377,0.00010559,41.0,2.066666666666667,0
DEFB129,0.0,10.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,34.0,3.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,60.0,0.0,61,6.681498285286242,2.68894983812042,19.946777799264105,8.447083226209653,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.745162969,0.031960359,20.0,207925.0,210526.0,1010597.0,348.0,3.058365e-06,0.40531,0.02366271,21.0,59.91891999999999,98.83784,0.9366787,118.3902,9.845902,42.01037,0.0001520652464862,24.913741820345034,2.8461538461538463,0
ARMCX5,0.0,13.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,84.0,17.0,0.0,0.0,33.0,0.0,2.0,4.0,0.0,1.0,155.0,0.0,133,8.151492780999241,0.4595200420690943,16.547726439689967,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.15302138,0.01941701,23.0,101854096.0,101859083.0,95798.23,443.4357224118317,3.8386410000000005e-06,0.39125,0.02732453,10.0,32.43243,82.18919,0.9864387,126.5836,13.81311,41.91947,2.97e-07,2.0,2.9705882352941178,0
ZNF71,0.0,52.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,140.0,5.0,0.0,0.0,78.0,0.0,0.0,9.0,5.0,0.0,273.0,0.0,236,6.681498285286242,2.68894983812042,17.412374678139994,9.731319031025064,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.151782441,0.025802816,19.0,57106664.0,57135542.0,174439.4,849.0,4.674939e-06,0.43506,-0.06841658,21.0,47.10811,90.10811,0.871541,94.00984,1.888525,60.52392,4.45e-07,4.0,1.873417721518988,0
SYT9,0.0,31.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,135.0,4.0,0.0,0.0,77.0,2.0,0.0,4.0,0.0,0.0,252.0,0.0,207,6.681498285286242,2.68894983812042,16.577758955459572,9.879583249612784,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.206468113,0.035297138,11.0,7273181.0,7490276.0,97813.38,941.0,3.38696e-06,0.38504,-0.003188888,26.0,51.97297,93.16216,0.8734801999999999,126.4525,17.68852,45.63881,2.75e-07,4.0,1.807692307692308,0
UHRF1BP1L,0.0,15.0,0.0,3.0,16.0,5.0,3.0,0.0,4.0,235.0,20.0,1.0,0.0,53.0,5.0,0.0,19.0,5.0,0.0,336.0,0.0,282,6.681498285286242,2.68894983812042,17.495766822721656,9.129283016944962,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,12.0,100430865.0,100536642.0,184819.7,559.0,4.182568e-06,0.3962199999999999,0.00660891,3.0,43.43243,91.27027,0.9156663,105.5836,7.039344,35.26842,9.29e-06,6.0,4.907407407407407,0
CCT3,0.0,10.0,0.0,7.0,8.0,1.0,1.0,0.0,2.0,76.0,3.0,0.0,0.0,38.0,3.0,0.0,9.0,1.0,0.0,139.0,0.0,136,12.753672859282222,0.4183495567664231,21.090385768552814,7.554588851677637,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.090460358,0.000287711,1.0,156278752.0,156308195.0,2232742.0,187.0,2.446117e-06,0.48605,0.03005351,27.0,55.2973,97.78378,0.8972546,135.5738,19.67213,45.30582,0.000772718,172.0,2.128205128205128,0
AL590714.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001520652464862,24.913741820345034,2.6,0
UBE2O,0.0,29.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,151.0,6.0,0.0,0.0,87.0,5.0,0.0,13.0,7.0,0.0,273.0,0.0,227,6.681498285286242,2.68894983812042,20.42969584493882,7.523561956057013,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,17.0,74385614.0,74449288.0,1412378.0,183.0,2.273458e-06,0.505925,0.02642801,34.0,48.48649,90.21622,0.9251488,163.7246,28.74754,57.65025,0.000180122,45.0,1.9204545454545447,0
